uri:/instrument/1.0/EBAY/chartdata;type=quote;range=10y/csv
ticker:ebay
Company-Name:eBay Inc.
Exchange-Name:NMS
unit:WEEK
timestamp:
first-trade:19980924
last-trade:20170417
currency:USD
previous_close_price:14.1077
Date:20070423,20170417
labels:20070423,20080107,20090105,20100104,20110103,20120103,20130107,20140106,20150105,20160104,20170103
values:Date,close,high,low,open,volume
close:4.3897,34.4400
high:4.6254,34.7400
low:4.1709,34.0900
open:4.3224,34.3500
volume:4246775,88776528
20160307,24.0200,24.4900,22.9800,24.3600,12374460
20160314,23.7700,24.3500,22.8800,24.0200,15672680
20160321,24.3300,24.4900,23.7500,23.8100,11222425
20160328,23.8800,24.5700,23.3600,24.2900,11343920
20160404,24.0700,25.5200,23.4000,23.4000,15857600
20160411,25.2200,25.6000,24.0300,24.1700,9510080
20160418,24.4000,25.4700,24.0800,24.8000,10864600
20160425,24.4300,26.2100,24.0600,24.4000,19421880
20160502,23.8200,24.3900,23.5400,24.1800,8826780
20160509,23.7800,24.2200,23.5000,23.7900,8662120
20160516,23.6500,23.8800,23.1800,23.6800,7291460
20160523,24.3600,24.4000,23.3400,23.3800,6861420
20160531,23.9800,24.6200,23.7500,24.2900,8977025
20160606,24.0700,24.3800,23.8700,23.9800,8047640
20160613,23.7900,24.1300,23.4700,24.0200,10091620
20160620,23.1300,24.9500,22.8100,24.3400,12561640
20160627,23.7800,23.9500,22.3000,22.9500,10629860
20160705,24.6100,24.6600,23.3000,23.7100,8918625
20160711,26.3400,26.3400,24.6400,24.7400,13081060
20160718,30.4900,30.5600,26.1700,26.2300,24439560
20160725,31.1600,31.7900,30.2700,30.3100,12186580
20160801,31.3900,31.4500,30.6900,31.3000,9560560
20160808,30.8900,31.5000,30.8900,31.3800,8183360
20160815,30.6300,31.3100,30.3600,31.0000,6880840
20160822,31.3100,31.6300,30.3700,30.4600,8359480
20160829,32.2800,32.5000,31.1400,31.2500,8223940
20160906,31.8900,32.8100,31.8600,32.2000,9519175
20160912,31.7700,32.5700,31.3300,31.6700,8802160
20160919,32.0700,32.3800,31.2300,31.8100,6803100
20160926,32.9000,33.1900,31.5900,31.8800,9426960
20161003,31.6200,33.0300,31.0400,31.3000,8764040
20161010,31.8900,32.2500,31.0800,32.0100,10016640
20161017,29.0600,32.6400,28.6000,32.3900,24911300
20161024,28.6000,29.7100,28.4700,29.2600,11630940
20161031,27.9500,28.7700,27.9400,28.7700,7918160
20161107,28.6400,28.7700,27.3300,28.3400,11356500
20161114,28.6900,28.9500,27.8600,28.6300,10154860
20161121,28.9500,29.4400,28.6500,28.7300,5943375
20161128,28.4200,28.8900,27.2800,28.8400,10446300
20161205,29.9700,30.1100,28.0300,28.5500,11337460
20161212,29.6100,30.5200,29.5600,30.0200,12114160
20161219,29.7900,29.8200,29.0100,29.7000,8846900
20161227,29.6900,30.3800,29.5700,29.8300,7725175
20170103,31.0500,31.1600,29.5100,29.8300,9733475
20170109,30.2900,31.0300,29.8400,31.0000,9643440
20170117,30.6400,30.9600,30.1100,30.3300,9871050
20170123,32.5100,32.8500,29.7000,30.6400,19097520
20170130,32.0700,32.2800,31.5300,32.2300,8354460
20170206,33.6300,33.8400,31.8000,32.0100,10827220
20170213,33.7600,34.1500,33.4600,33.6200,8432200
20170221,34.0600,34.2300,33.3800,33.7600,7211775
20170227,33.7400,34.4300,33.3900,34.0500,6484840
20170306,33.1300,33.8300,33.0200,33.6700,6575060
20170313,33.7000,33.8400,32.5600,33.1300,10064680
20170320,33.4000,34.0300,33.0500,33.6800,6117900
20170327,33.5700,33.9500,32.8400,33.1600,6409540
20170403,33.9100,34.7400,33.3200,33.3700,9048000
20170410,34.3300,34.7000,33.7200,34.0000,7380700
20170417,34.4400,34.4400,34.0900,34.3500,6919900
